,author,community
7387,Mikhail_Soutchanski,977
7388,Shailza_Jolly,129
7389,Zi_Xuan_Zhang,129
7390,Sabar,978
7391,Adhi_Harmoko_Saputro,978
7392,Robert_W._M._Boensma,15
7393,Betsy_van_Dijk,15
7394,Cuk_Imawan,978
7395,Robert_Sablatnig,979
7396,Stefan_Maierhofer,979
7397,Shalini_Bhatia,39
7398,Robert_Ramberg,980
7399,Kamalanath_Hewagamage,980
7400,Andreas_Dengel_0001,129
7401,Michal_Gruberger,972
7402,Saayan_Mitra,981
7403,Bachar_Chama,981
7404,Saaya_Sakai,361
7405,Saandeep_Aathreya,5
7406,Liza_Jivnani,5
7407,Shivam_Srivastava,5
7408,Andrew_S._Lan,981
7409,Shamsi_T._Iqbal,7
7410,Anurag_Sharda,981
7411,Robert_W._Sumner,38
7412,Amit_Singer,519
7413,Robert_Bredereck,894
7414,Junjie_Luo_0001,894
7415,Salem_Sharak,787
7416,Shruti_Agrawal,982
7417,Sohom_Ghosh,982
7418,Rickard_Ewetz,828
7419,Arvind_Ramanathan,828
7420,Shu-Tao_Xia,129
7421,Xiaochun_Cao,129
7422,Shu_Chai,39
7423,Liyan_Sun,39
7424,Seyed_Mostafa_Kia,11
7425,Paolo_Avesani,11
7426,Xinghao_Ding,39
7427,Yue_Huang_0001,39
7428,Bin_Kong,36
7429,Somayajulu_Gowri_Sripada,909
7430,Mohamed_Abouelenien,787
7431,Mihai_Burzo,787
7432,Rif\at_Ahdi_Ramadhani,244
7433,Shriarulmozhivarman_Gobichettipalayam,38
7434,Subramanian_Ramanathan,11
7435,Salah_Ghamizi,983
7436,Yves_Le_Traon,983
7437,Rifca_Peters,15
7438,Kangqi_Li,15
7439,Ramanathan_Subramanian,5
7440,Kapotaksha_Das,787
7441,Youbing_Yin,36
7442,Shu_Liang,519
7443,Wei_Ma,88
7444,Shuai_Ye,984
7445,Guoen_Xia,984
7446,Xiangqing_Li,984
7447,Xianquan_Zhang,984
7448,Richard_Tucker_0001,45
7449,Richard_Strong_Bowen,45
7450,Shuai_Zhao,985
7451,Pengchao_Zhao,985
7452,Bo_Cheng_0001,941
7453,Aniza_Mohamed_Din,940
7454,Shuai_Liu,124
7455,Yutong_Bai,124
7456,Richong_Zhang,986
7457,Yongyi_Mao,986
7458,Shuai_Chen,524
7459,Zirui_Wang,524
7460,Shuai_Du,987
7461,Jia_Guo,987
7462,Jianyu_Wang,987
7463,Yun_Zhu,987
7464,Alvaro_Velasquez,828
7465,Jie_Xu_0007,986
7466,Adam_Kortylewski,124
7467,Ethan_Ott,20
7468,Devin_Sills,20
7469,Mike_Papadakis,983
7470,Safinah_Ali,988
7471,Cynthia_Breazeal,988
7472,ShahRukh_Athar,26
7473,Dimitris_Samaras,26
7474,Shoji_Furukawa,730
7475,Shoki_Sakai,989
7476,Junya_Morita,989
7477,Kazuki_Itabashi,989
7478,Shahaf_Grofit,237
7479,Saho_Ayabe-Kanamura,74
7480,Sai_Kumar_Dwivedi,36
7481,Sai_Sagar_Jinka,263
7482,Rishabh_Sharma,708
7483,Rob_Dupre,15
7484,André_Nichterlein,894
7485,Andrzej_Kaczmarczyk_0001,894
7486,Robert_A._Sottilare,990
7487,Keith_W._Brawner,990
7488,Heather_K._Holden,990
7489,Darrel_Greenhill,15
7490,Wei_Ning,9
7491,Rizka_Hadelina,448
7492,Oluwarotimi_Williams_Samuel,448
7493,Saeed_Shayestehmanesh,991
7494,Ali_Shokoufandeh,991
7495,Daniel_Schwartz,991
7496,Carmadi_Machbub,448
7497,Agung_Wahyu_Setiawan,448
7498,Yash_Vardhan_Sharma,708
7499,Maxime_Cordy,983
7500,Sai_Wu,88
7501,Xiaotian_Yu,88
7502,Rilwan_Remilekun_Basaru,992
7503,Chris_Child,992
7504,Shresth_Verma,42
7505,Aparna_Hegde,42
7506,Gargi_Singh,42
7507,Riley_Adams,237
7508,Sunwoo_Im,581
7509,Sajiv_Shah,993
7510,Ayaan_Haque,993
7511,Fei_Liu,993
7512,Brahim_Tamadazte,38
7513,Tat-Seng_Chua,5
7514,Eduardo_Alonso,992
7515,Jaegeon_Jo,581
7516,Nitesh_B._Gundavarapu,36
7517,Shafiq_R._Joty,335
7518,Jiuxiang_Gu,335
7519,Riqing_Chen,994
7520,Jian_Lin,994
7521,Shady_A._Maged,995
7522,Farid_A._Tolbah,995
7523,Seán_Ó_hÉigeartaigh,533
7524,Seán_Matthews,996
7525,John_Hudzina,996
7526,Dawn_Sepehr,996
7527,Greg_G._Slabaugh,992
7528,Weijun_Hu,997
7529,Jingyi_Xiong,997
7530,Simon_Green,237
7531,Alan_Oursland,237
7532,Yin_Fang,343
7533,Xiang_Zhuang,343
7534,Haihong_Yang,343
7535,Yin-Dong_Zheng,124
7536,Tong_Lu,124
7537,Limin_Wang_0002,124
7538,Yiming_Yang,62
7539,Yiming_Li_0004,129
7540,Yong_Jiang_0001,129
7541,Xiaojun_Jia,129
7542,Linghui_Zhu,129
7543,Yilin_Wang,42
7544,Liujuan_Cao,129
7545,Yinghong_Li,441
7546,Yin_Zou,998
7547,Dan_Li,998
7548,Yin_Yang_0002,28
7549,Yihao_Zhi,188
7550,Yihao_Liang,129
7551,Zhongxiang_Zheng,129
7552,Xiaoxuan_Xu,129
7553,Jing_Xu,129
7554,Yihan_Hu,79
7555,Zhuangzhuang_Ding,79
7556,Yifeng_Wang,129
7557,Zijie_Fang,129
7558,Yongbing_Zhang,129
7559,Yike_Ma,335
7560,Xiaodong_Li,335
7561,Yihua_Cheng,131
7562,Peng_Yuan,335
7563,Chenggang_Yan_0001,335
7564,Bailan_Feng,335
7565,Yijie_Guo,999
7566,Qiucheng_Wu,999
7567,Honglak_Lee,999
7568,Yihui_Wang,1000
7569,Rui_Zhou,1000
7570,Yihuai_Lan,474
7571,Yunshi_Lan,474
7572,Yan_Wang_0060,474
7573,Lei_Wang_0185,474
7574,Ee-Peng_Lim,474
7575,Dongxiang_Zhang,474
7576,Bing_Tian_Dai,474
7577,Yiwei_Bao,131
7578,Ying_Xing,1001
7579,Jiye_Liang,1001
7580,Yingce_Xia,1002
7581,Jiang_Bian_0002,1002
7582,Yinpei_Dai,65
7583,Luo_Si,65
7584,Fei_Huang_0004,65
7585,Dermot_Liu,65
7586,Yinhe_Zheng,65
7587,Zheng_Cao,65
7588,Yuchuan_Wu,65
7589,Yongbin_Li,65
7590,Min_Yang_0007,65
7591,Jian_Sun_0021,65
7592,Yingwei_Zhang,1003
7593,Bixiao_Zeng,1003
7594,Yingsong_Huang,901
7595,Yingda_Xia,67
7596,Yipin_Yang,55
7597,Yinzhen_Wang,167
7598,Kai_Zou,167
7599,Bing_Bai,901
7600,Yingmei_Guo,1004
7601,Zhiyong_Wu_0001,1004
7602,Mingxing_Xu,1004
7603,Jianming_Wu,1004
7604,Yingjie_Chen,1005
7605,Tao_Wang_0004,1005
7606,Diqi_Chen,1005
7607,Somayeh_Sojoudi,779
7608,Haixiang_Zhang,779
7609,Yinghao_Cai,73
7610,Tao_Lu,73
7611,Yingfei_Xiong_0001,129
7612,Lu_Zhang_0023,129
7613,Wei_Shen_0002,67
7614,Elliot_K._Fishman,67
7615,Yizhou_Wang_0001,1005
7616,Yun_Liang_0001,1005
7617,Yingjie_Deng,1006
7618,Huanzhang_Lu,1006
7619,Yingjie_Shi,534
7620,Qinping_Zhao,534
7621,Bin_Su,1004
7622,Yinglin_Duan,1007
7623,Zhengxia_Zou,1007
7624,Zhehui_Qian,1007
7625,Yue_Lin,1007
7626,Yi_Yuan_0002,1007
7627,Bohan_Zhang,1007
7628,Yingjie_Lao,1008
7629,Weijie_Zhao_0001,1008
7630,Luping_Zhang,1006
7631,Ping_Li_0001,1008
7632,Peng_Yang,1008
7633,Zhuoqun_Liu,1006
7634,Xuhuan_Ji,1006
7635,Xinglin_Shen,1006
7636,Moufa_Hu,1006
7637,Jian_Zhang_0018,129
7638,Haoqian_Wang,129
7639,Yize_Tan,338
7640,Lihong_Gu,338
7641,Jinjie_Gu,338
7642,Yi_Chen,1009
7643,Li_Chen,1009
7644,H._P._Yuan,1009
7645,Yi_Chang_0002,1010
7646,Luxin_Yan,1010
7647,Changfeng_Yu,1010
7648,Yi_Chang_0001,131
7649,Yi-Ming_Weng,26
7650,Chip-Jin_Ng,26
7651,Yezhen_Wang,1011
7652,Wenzhen_Zhu,1011
7653,Kurt_Keutzer,1011
7654,Han_Zhao_0002,1011
7655,Dongsheng_Li_0002,1011
7656,Xiaodong_Zeng,338
7657,Yi_Feng,1012
7658,Rui_Fan,1012
7659,Yi_Yang,1013
7660,Jian_Gao,1013
7661,Yi_Li_0033,1010
7662,Wencan_Huang,607
7663,Feiyang_Chen,607
7664,Su_Nguyen,200
7665,Yi_Ma_0001,21
7666,Jingyi_Yu,21
7667,Yi_Liang,941
7668,Colorado_Reed,1011
7669,Yew-Soon_Ong,1014
7670,Liang_Feng,1014
7671,Yevgengy_Shapiro,1015
7672,Guy_Gilboa,1015
7673,Yeshwanth_Venkatesha,1016
7674,Priyadarshini_Panda,1016
7675,Yelda_Turkan,1017
7676,Pingbo_Tang,1017
7677,Yefan_Zhou,1018
7678,Yujun_Yan,1018
7679,Yiru_Shen,1018
7680,Yaoqing_Yang,1018
7681,Chen_Feng_0002,1018
7682,Yecheng_Jason_Ma,101
7683,Osbert_Bastani,101
7684,Andrew_Shen,101
7685,Yecheng_Huang,1019
7686,Jiaxin_Chen,1019
7687,Di_Huang_0001,1019
7688,Matthias_Zwicker,335
7689,Ye_Mao,1020
7690,Tiffany_Barnes,1020
7691,Thomas_W._Price,1020
7692,Min_Chi,1020
7693,Yen-Chun_Chen_0001,36
7694,Linjie_Li,36
7695,Yen-Ling_Kuo,38
7696,Yepeng_Qiu,1021
7697,Xianghua_Li,1021
7698,Yeonsoo_Lee,948
7699,Dong-Hoon_Shin,948
7700,Yueh-Cheng_Liu,323
7701,Polly_Huang,323
7702,Ming-Wei_Chiu,323
7703,Tianlong_Chen,36
7704,Guangwei_Shi,1013
7705,Jianguang_Zhou,1013
7706,Yifei_Shen,1011
7707,Yifan_Chen,349
7708,Jie_Zhou_0001,349
7709,Jianjiang_Feng,349
7710,Yifan_Bai,1022
7711,Yuan_Yang,1022
7712,Hongxia_Bie,1022
7713,Xiaoyong_Shen,778
7714,Wenpeng_Hu,778
7715,Dongyan_Zhao_0001,778
7716,Yidi_Li,11
7717,Hong_Liu_0008,11
7718,Yida_Wang,4
7719,Jie-Fang_Xu,349
7720,Yifan_Sun_0003,1013
7721,Jidong_Lu,1013
7722,Yifei_Ming,1023
7723,Yixuan_Li_0001,1023
7724,Hang_Yin,1023
7725,Yifan_Wang,1024
7726,Xing_Mei,1024
7727,Xiaohui_Shen,1024
7728,Linjie_Luo,1024
7729,Yicheng_Deng,1025
7730,Yongqi_Sun,1025
7731,Yi_Zhang_0073,848
7732,Yi_Zhang,67
7733,Xiaolin_Hu_0001,67
7734,Weichao_Qiu,67
7735,Zhongchen_Miao,1013
7736,Juan_Zhang,1013
7737,Yi_Zhu_0004,335
7738,Bingqian_Lin,335
7739,Yichao_Du,938
7740,Jun_Xie,938
7741,Jiahui_Zhu,1025
7742,Cheng_Sun,1025
7743,Yichen_Cai,1026
7744,Weilin_Sun,1026
7745,Zhirui_Zhang,938
7746,Weizhi_Wang,938
7747,Boxing_Chen,938
7748,Yibin_Tian,28
7749,Yibing_Zhan,147
7750,Yong_Luo,147
7751,Liu_Liu_0014,147
7752,Bo_Du_0001,147
7753,Baosheng_Yu,147
7754,Yibing_Du,1027
7755,Christopher_D._Manning,1027
7756,Antoine_Bosselut,1027
7757,Yiqiang_Chen,1003
7758,Daniel_Andersen,237
7759,Youngeun_Nam,309
7760,Youngeun_Kim,1016
7761,Youngbak_Jo,581
7762,Kuk-Jin_Yoon,228
7763,Young_M._Lee,1028
7764,Soumik_Sarkar,1028
7765,Chinmay_Hegde,1028
7766,Youmin_Zhang_0008,4
7767,Yang_Tang,4
7768,Guan_Huang,4
7769,Yu_Jin_Kim,336
7770,Hong-in_Lee,336
7771,Youngkyoung_Kim,1029
7772,Misoo_Kim,1029
7773,Eunseok_Lee,1029
7774,Zak_Morgan,17
7775,Simon_Julier,17
7776,Mohamed_Abd_El_Ghani,17
7777,Manuel_Fradinho_Oliveira,17
7778,Youngjo_Lee,1030
7779,Hongje_Seong,1030
7780,Euntai_Kim,1030
7781,Susik_Yoon,309
7782,Xiaodong_Yang_0005,1003
7783,Yoonseok_Hong,581
7784,Yoonna_Jang,948
7785,Yuna_Hur,948
7786,Suhyune_Son,948
7787,Jungwoo_Lim,948
7788,Dongsuk_Oh,948
7789,Yooju_Shin,309
7790,Kijung_Shin,309
7791,Yosuke_Nakagawa,2
7792,Yoshio_Okamoto,1031
7793,Kenta_Ozeki,1031
7794,Yoshikazu_Hirayama,361
7795,Yuichi_Watanabe,361
7796,Tomomi_Takashina,361
7797,Miyuki_Yanagi,361
7798,Kensaku_Fukumoto,361
7799,Yoshihiro_Watanabe,300
7800,Youssef_Attia,1032
7801,Taniya_Mishra,1032
7802,Yu-An_Chung,1033
7803,James_R._Glass,1033
7804,Yu-Hao_Chin,1034
7805,Jia-Ching_Wang,1034
7806,Yu_Yang,0
7807,YaChao_Yang,0
7808,Yu_Wang,1035
7809,Xinmin_Xu,1035
7810,Yu_Tian,11
7811,Guansong_Pang,11
7812,Yu_Rong,67
7813,Jingbo_Wang_0003,67
7814,Yu_Qin,109
7815,Qianru_Sun,109
7816,Jiaxin_Qi,109
7817,Hanwang_Zhang,109
7818,Yu_Liu_0063,129
7819,Rong_Jin_0001,129
7820,Pan_Pan,129
7821,Yu_Li,131
7822,Yao_Zhuang,1035
7823,Yu_Zhang_0071,38
7824,Junxiao_Lai,38
7825,Po-Chuan_Lin,1034
7826,Wenlong_Feng,38
7827,Yuan_Gao_0008,640
7828,Wei_Chu,11
7829,Yu_Zhou_0015,1036
7830,Weiping_Wang_0005,1036
7831,Bo_Li_0063,1036
7832,Vijay_K._Gurbani,73
7833,Nikhita_Sharma,73
7834,Sheng_Zhong,691
7835,Mingyang_Yin,691
7836,Boxun_Li,691
7837,Xinze_Li,38
7838,Yu_Kang,1037
7839,Yang_Hao_0004,1037
7840,Wenbiao_Ding,1037
7841,Tianqiao_Liu,1037
7842,Quanquan_Gu,36
7843,Yu-Wei_Zhan,1038
7844,Zhen-Duo_Chen,1038
7845,Xin-Shun_Xu,1038
7846,Chen-Lu_Ding,1038
7847,Yu-Ke_Li,167
7848,Zheng_Wang,167
7849,Pin_Wang,167
7850,Lixiong_Chen,167
7851,Ching-Yao_Chan,167
7852,Tzu-Chiang_Tai,1034
7853,Lei_Shi,17
7854,Zhigang_Deng,17
7855,Wei_Yang_0034,21
7856,Hang_Li_0007,1037
7857,Yu_Jiang,1026
7858,Ye_Li,1026
7859,Yu_Hao,1039
7860,Donghai_Wang,1039
7861,Yu_Igarashi,1040
7862,Yoichi_Shimada,1040
7863,Takehiro_Iwami,1040
7864,Hiroaki_Tsukamoto,1040
7865,Akira_Komatsu,1040
7866,Yu_Hong,268
7867,Feihu_Xu,268
7868,James_G._Budd,1039
7869,Dongmin_Park,309
7870,Yoni_Choukroun,237
7871,Yizhe_Fan,129
7872,Zhong_Ma,129
7873,Yiyuan_Wang,374
7874,Yiyang_Lin,129
7875,Bowei_Zeng,129
7876,Xuehan_Tang,129
7877,Yizhou_Chen,1041
7878,Jian_Pei,1041
7879,Yohan_D._Fougerolle,38
7880,Lanjun_Wang,1041
7881,Yoav_Kolumbus,1042
7882,Jeffrey_S._Rosenshein,1042
7883,David_C._Parkes,1042
7884,Jean-Noel_Bettinelli,80
7885,Yngve_Svalestuen,1043
7886,Rachel_Tiller,1043
7887,Pinar_Öztürk,1043
7888,Axel_Tidemann,1043
7889,Yizhou_Wang_0005,1044
7890,Kelsey_Magrane,1044
7891,Jenq-Neng_Hwang,1044
7892,Hung-Min_Hsu,1044
7893,Craig_S._Rose,1044
7894,Yong_Zhang_0004,1041
7895,Yixuan_Ma,1045
7896,Kun_Zhan,1045
7897,Yiru_Wang,1046
7898,Xu_Yang_0003,1046
7899,Yiran_Zhong,11
7900,Dacheng_Tao,147
7901,Yiqiao_Jin,917
7902,Xiting_Wang,917
7903,Yishi_Li,4
7904,Kunran_Xu,4
7905,Yiu_Sing_Lau,1047
7906,Qun_Liu_0001,1047
7907,Yiwei_Lyu,1048
7908,Wenhao_Luo,1048
7909,John_M._Dolan,1048
7910,Yiwei_Hao,784
7911,Dian_Cai,784
7912,Yitong_Duan,1049
7913,Qizhong_Zhang,1049
7914,Yishuang_Ning,1004
7915,Helen_M._Meng,1004
7916,Lei_Wang,1049
7917,Jian_Li,1049
7918,Lianhong_Cai,1004
7919,Jia_Jia_0001,1004
7920,Sarah_Keren,1042
7921,David_Fofi,38
7922,Yongqin_Xian,32
7923,Yongqiang_Mao,1050
7924,Zonghao_Guo,1050
7925,Zhiqiang_Yuan,1050
7926,Xiaonan_Lu,1050
7927,Haowen_Guo,1050
7928,Yongqiang_Li,207
7929,Yongping_Zhao,207
7930,Hongxun_Yao,207
7931,Yongming_Zhang,1051
7932,Hanqin_Li,1051
7933,Chao_Mao,1051
7934,Yongmei_Ding,1052
7935,Hongping_Fang,1052
7936,Yonglong_Luo,1053
7937,Liang_Chang_0003,1053
7938,Fulong_Chen_0002,1053
7939,Yongli_Wang,1054
7940,Feiqiong_Chen,1054
7941,Yongqiang_Yang,1055
7942,Zhijun_Chen,1055
7943,Yohann_Cabon,237
7944,Yongxin_Zhu,129
7945,Xin_Sheng,129
7946,Linli_Xu,129
7947,Zhaoyu_Chen,11
7948,Yuze_Zhang,11
7949,Yuheng_Li,11
7950,Jingdong_Chen,11
7951,Yongshun_Chang,129
7952,Qijun_Chen,129
7953,Zeynep_Akata,32
7954,Julian_Chibane,32
7955,Yongjun_Xu,1056
7956,Quanshi_Zhang,1056
7957,Zhijun_Shen,268
7958,Haibo_Wang,268
7959,Yongjie_Xu,131
7960,Yong_Xia_0001,1057
7961,Yuwei_Xia,1057
7962,Yong-Qi_Zhang,1058
7963,Jia-Yi_Zhu,1058
7964,Bao-Liang_Lu,1058
7965,Yong-Lu_Li_0001,1059
7966,Cewu_Lu,1059
7967,Yoji_Miyazaki,1060
7968,Teruya_Ikegami,1060
7969,Masaki_Hara,1060
7970,Yohann_Salaün,9
7971,Yong_Zhuang,1061
7972,Shuyi_Wang,1061
7973,Yongbiao_Chen,1062
7974,Li_Jiang_0002,1062
7975,Minglan_Sheng,268
7976,Lirong_Wu,131
7977,Ling_Li,131
7978,Yongji_Wang_0002,1063
7979,Dacheng_Qu,1063
7980,Bei_Guan,1063
7981,John_H._Doonan,268
7982,Zongwu_Wang,1062
7983,Fiona_Corke,268
7984,Yonggang_Li,88
7985,Yongchuan_Yu,872
7986,Yongchi_Zhao,925
7987,Farzaneh_Khoshnevisan,1020
7988,Ye_Liu,1064
7989,Zhong_Ming_0001,1064
7990,Zhiwu_Xu_0001,1064
7991,Xuanhong_Chen,899
7992,Yutian_Liu,899
7993,Xuan_Rong_Zane_Ho,93
7994,Yanmeng_Kong,237
7995,Jason_Lawrence,237
7996,Xuan_Liu,22
7997,Niyati_Chayya,22
7998,Xuan_Gong,36
7999,Teng_Li_0001,899
8000,Xuanli_He,1065
8001,Chenguang_Wang_0001,1065
8002,Fangzhao_Wu,1065
8003,Xuanying_Chen,338
8004,Wenpeng_Zhang_0003,338
8005,Liuyi_Yao,338
8006,Li_Yu,338
8007,Xuanxiang_Huang,124
8008,Nicholas_Asher,124
8009,Martin_C._Cooper,124
8010,Qiongkai_Xu,1065
8011,Lingjuan_Lyu,1065
8012,David_S._Doermann,36
8013,Weipeng_Cao,1064
8014,Xu_Liu_0026,1066
8015,Yuqing_He,1066
8016,Xu_Liu,28
8017,Yichen_Wei,28
8018,Qianqian_Bi,28
8019,Jiayan_Cao,28
8020,Jian_Wang,28
8021,Xu_Li,1067
8022,Jianchun_Wang,1067
8023,Xu_Chen_0025,38
8024,Xióngbiao_Luó,1068
8025,Uditha_L._Jayarathne,1068
8026,Terry_M._Peters,1068
8027,A._Jonathan_McLeod,1068
8028,Xiyu_Zhang,1069
8029,Zhi-Xuan_Tan,1069
8030,Jamil_Zaki,1069
8031,Desmond_C._Ong,1069
8032,Xixin_Wu,1004
8033,Decai_Li,1066
8034,Xu_Yang,67
8035,Arun_Innanje,36
8036,Wen_Gao_0001,67
8037,Xu_Zhu_0001,1070
8038,Limin_Yu,1070
8039,Fei_Ma,1070
8040,Enggee_Lim,1070
8041,Xu_Zhang,1071
8042,Zhongfan_Huang,1071
8043,Tao_Xie,1071
8044,Liqun_Ren,1071
8045,Linna_Yang,1071
8046,Feng_Jing,1071
8047,Bin_Xue,1071
8048,Baoquan_Li,1071
8049,Xu_Yang_0019,294
8050,Zhining_Liu_0001,338
8051,Ya-Li_Li_0001,16
8052,Y-Lan_Boureau,221
8053,Xuzhi_Wang,335
8054,Di_Lin,335
8055,Xunliang_Cai,1072
8056,Weipeng_Zhang,1072
8057,Jiansong_Chen,1072
8058,Houfeng_Wang,1072
8059,Guanglu_Wan,1072
8060,Xunbing_Shen,1073
8061,Xiaolan_Fu,1073
8062,Xuhui_Zhang,20
8063,Steven_Mascaro,20
8064,Xuguang_Lan,67
8065,Wenjun_Zeng,67
8066,Jane_A._Yu,221
8067,Yadong_Wang,257
8068,Hui_Wang,257
8069,Yadong_Huang,626
8070,Yabiao_Wang,129
8071,Yunhang_Shen,129
8072,Yazhu_Liu,113
8073,Xueting_Liu,1074
8074,Tien-Tsin_Wong,1074
8075,Xueqin_Luo,1075
8076,Yuanmin_Tang,1075
8077,Hongliu_Yu,1075
8078,He_Lan,1075
8079,Xueguang_Lyu,1076
8080,Christopher_Amato,1076
8081,Andrea_Baisero,1076
8082,Xuefeng_Su,1077
8083,Yanfeng_Wang,1077
8084,Xuefeng_Chang,534
8085,Xue_Han,1078
8086,Kun_Lu,1078
8087,XueYong_Wu,0
8088,Cheng_Zhang,0
8089,Yuchen_Xiao,1076
8090,Xuehan_Xiong,28
8091,Chen-Yu_Lee,28
8092,Xuemin_Li,1079
8093,Mingyao_Liu,1079
8094,Xueni_Pan,1080
8095,Mel_Slater,1080
8096,Domna_Banakou,1080
8097,Ziyang_Gu,1079
8098,Qihang_Zhang,1079
8099,Cunxi_Zhu,1079
8100,Tomas_Pfister,28
8101,Chengjie_Zheng,1079
8102,Xuelu_Chen,917
8103,Ziniu_Hu,917
8104,Xuelin_Liu,167
8105,Xinjian_Luo,584
8106,Xiaokui_Xiao,584
8107,Beng_Chin_Ooi,584
8108,Xingyu_Chen,67
8109,Chunyu_Wang,67
8110,Yuzhen_Zhou,5
8111,Yuan_Wang,5
8112,Xingjian_Du,1081
8113,Zejun_Ma,1081
8114,Taylor_Berg-Kirkpatrick,1081
8115,Shlomo_Dubnov,1081
8116,Bilei_Zhu,1081
8117,Xinggang_Hu,1082
8118,Zhiqiang_Deng,1082
8119,Juncheng_Liu,584
8120,Yuncheng_Wu,584
8121,Feng_Gao,563
8122,Changwang_Zhang,563
8123,Xinrong_Tao,349
8124,Xinpeng_Wang,45
8125,Chandan_Yeshwanth,45
8126,Xinpeng_Liu,1059
8127,Xinli_Xiong,1083
8128,Songhe_Wang,1083
8129,Jingye_Zhang,1083
8130,Zhenfan_Yu,60
8131,Xing_Zhang_0012,5
8132,Zheng_Zhang_0023,5
8133,Peter_Gerhardstein,5
8134,Xinbo_Zhang,129
8135,Jiaze_Chen,129
8136,Xinbang_Zhang,885
8137,Qian_Zhang_0009,885
8138,Lingfeng_Wang,885
8139,Siheng_Chen,45
8140,Jeroen_van_Baar,45
8141,Yi_Yang_0001,4
8142,Xin_Wei,1084
8143,Muntabir_Hasan_Choudhury,1084
8144,Martin_Gryder,1084
8145,Kehinde_Ajayi,1084
8146,Jian_Wu_0006,1084
8147,Diane_Oyen,1084
8148,Xing_Wei,869
8149,Lijun_Yin,5
8150,Daniel_Hipp,5
8151,Xing_Qu,1085
8152,Yongzhao_Zhan,1085
8153,Qirong_Mao,1085
8154,Xindi_Xu,1086
8155,Xiaolin_Zhu,1086
8156,Hongyu_Liu,1086
8157,Xinxin_Xie,517
8158,Xiuwen_Gong,113
8159,Xiulan_Wen,1087
8160,Jieyan_Nie,1087
8161,Hanjie_Wang,0
8162,Fang_Yin,0
8163,Xiqiang_Lan,1088
8164,Hexiang_Zhang,1088
8165,Xiuxiu_Bai,588
8166,Congcong_Jin,588
8167,Huimin_Lu,588
8168,Xiwen_Liang,335
8169,Fengda_Zhu,335
8170,Xiwei_Hu,899
8171,Xiuyu_Huang,1089
8172,Nan_Zhou,1089
8173,Kup-Sze_Choi,1089
8174,Zhongyu_Li,588
8175,Boli_Su,1088
8176,Xipeng_Cao,335
8177,Kun_Niu,335
8178,Xinyi_Fu,1026
8179,Qiuyi_Yin,1026
8180,Cheng_Xue,1026
8181,Xinxiu_Xiao,1090
8182,Weibing_Weng,1090
8183,Jun_Yan,1090
8184,Jinglong_Xie,1090
8185,Guibin_Xu,1090
8186,Xinyue_Cai,335
8187,Xinyue_Yang,1091
8188,Ying_Yan,1091
8189,Haiyun_Gan,1091
8190,Xinyue_Li,1086
8191,Zhen_Yang,335
8192,Xinyi_Wu,1092
8193,Jiehui_Zhang,1092
8194,Yael_Pritch,38
8195,Hongpeng_Li,492
8196,Yantao_Gong,1072
8197,Fan_Yang,1072
8198,Cao_Liu,1072
8199,Yansong_Zhao,93
8200,Yang_Liu_0165,93
8201,Yannis_Panagakis,15
8202,Yanxi_Liu,42
8203,Yao_Xiao,22
8204,Haonan_Jiang,22
8205,Yao_Wang,203
8206,Yanbo_Wang,203
8207,Yafang_Zhang,203
8208,Junqin_Lin,203
8209,Binyan_Liang,203
8210,Yao_Wan_0001,1093
8211,Jian_Wu_0001,1093
8212,Danny_Z._Chen,1093
8213,Yao_Feng,9
8214,Vasileios_Choutas,9
8215,Dimitrios_Tzionas,9
8216,Yanyun_Wang,1094
8217,Yiyang_Li,1094
8218,Yani_Ioannou,45
8219,Yanhua_Yang,294
8220,Kun_Wei,294
8221,Yanhua_Cheng,689
8222,Yangyang_Zhou,955
8223,Yann_N._Dauphin,45
8224,Yanis_Marchand,274
8225,Yanmin_Wu,1082
8226,Jonathan_Eisenmann,275
8227,Yann_Ponty,237
8228,Yann_Maheu,1095
8229,Nicolas_Sutton-Charani,1095
8230,Jacky_Montmain,1095
8231,Yunzhou_Zhang,1082
8232,Xin_Chen,1082
8233,Wenkai_Sun,1082
8234,Sonya_Coleman,1082
8235,Delong_Zhu,1082
8236,Kaijie_Cai,22
8237,Zhi_Xu,22
8238,Yasuhiro_Yao,882
8239,Yasuhide_Hyodo,1096
8240,Yuki_Mitsufuji,1096
8241,Yota_Komoriya,1096
8242,Masahiko_Koizumi,1096
8243,Masafumi_Takahashi,1096
8244,Junya_Suzuki,1096
8245,Chihiro_Sugai,1096
8246,Asako_Tomura,1096
8247,Yasuaki_Kobayashi,849
8248,Kazuhiro_Kurita,849
8249,Yasheng_Wang,1097
8250,Yitong_Li,1097
8251,Yaping_Zhang,1098
8252,Qiaosheng_Feng,1098
8253,Yasuhiro_Mukaigawa,28
8254,Kazuhiko_Murasaki,882
8255,Yao_Yao_0006,859
8256,Qiang_Wang_0020,1064
8257,Jiyong_Zhang,1064
8258,Ye_Huang,1099
8259,Xiangjian_He,1099
8260,Wenjing_Jia,1099
8261,Liu_Liu,1099
8262,Di_Kang,1099
8263,Ye_Duan,1100
8264,Liu_Ren,1100
8265,Yaxi_Wu,124
8266,Hesong_Wang,124
8267,David_Gallup,237
8268,Yaozu_Ye,44
8269,Lei_Sun_0009,44
8270,Kaiwei_Wang,44
8271,Yaozhong_Gan,1101
